id,vendor_id,pickup_date,pickup_time,dropoff_date,dropoff_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2272404,1,1/6/2016,10:08,1/6/2016,10:14,1,-73.99335479999998,40.74237061,-73.98542023,40.75284576,N,0:05:36
id3139781,2,1/6/2016,17:45,1/6/2016,17:56,1,-73.96922302,40.75406265,-73.9805603,40.74117279,N,0:11:03
id0649391,2,1/6/2016,5:35,1/6/2016,5:41,1,-74.00199127,40.74036407,-73.98610687,40.76252747,N,0:05:41
id0069892,1,1/4/2016,12:39,1/4/2016,13:18,2,-73.79030609,40.64685059,-73.97520447,40.76514816,N,0:39:05
id1371819,2,1/1/2016,23:23,1/1/2016,23:46,1,-73.78356934,40.64862823,-73.95290375,40.78636169,N,0:23:37
id2741708,2,1/1/2016,18:54,1/1/2016,19:01,5,-73.96109009,40.76508713,-73.95426941,40.78564453,N,0:06:56
id1012300,2,1/2/2016,14:39,1/2/2016,14:43,2,-73.97551727,40.76549911,-73.96772003,40.76876831,N,0:03:33
id0552883,1,1/2/2016,22:45,1/2/2016,23:04,1,-73.98345184,40.72634125,-74.00013733,40.68815231,N,0:19:08
id0560065,2,1/1/2016,18:26,1/1/2016,18:29,2,-73.95770264,40.77391815,-73.95967865,40.77670670000001,N,0:02:08
id0135499,1,1/5/2016,17:08,1/5/2016,17:20,1,-73.998703,40.71723175,-73.99143982,40.74874115,N,0:12:14
id1672877,1,1/6/2016,7:50,1/6/2016,7:57,1,-73.95195770000002,40.76950836,-73.96772003,40.76301956,N,0:07:06
id2867351,2,1/6/2016,3:38,1/6/2016,3:54,6,-73.97680664,40.7775116,-73.92658997,40.75917816,N,0:16:15
id0903329,1,1/4/2016,7:50,1/4/2016,8:09,1,-73.99066162,40.74917984,-74.00863647,40.70432663,N,0:18:46
id0409199,2,1/2/2016,17:30,1/2/2016,17:53,1,-73.96015167,40.77613068,-73.99176025,40.74414825,N,0:23:09
id2020324,1,1/7/2016,13:11,1/7/2016,13:16,1,-73.98203278,40.75200653,-73.99118805,40.73933029,N,0:04:59
id0933106,1,1/6/2016,0:50,1/6/2016,0:54,1,-73.98220062,40.74248505,-73.97033691,40.75626373,N,0:04:01
id1642653,1,1/3/2016,14:58,1/3/2016,15:11,1,-73.97311401,40.75588989,-73.99141693,40.75020981,N,0:12:48
id1843725,2,1/2/2016,18:51,1/2/2016,18:58,1,-73.97331238,40.76502991,-73.95461273,40.77909851,N,0:07:10
id0790644,2,1/4/2016,21:36,1/4/2016,21:47,1,-73.97515869,40.75896072,-73.96634674,40.79938126,N,0:11:17
id3976511,2,1/1/2016,3:03,1/1/2016,3:12,5,-73.9140625,40.76353073,-73.91468811,40.77563095,N,0:08:39
id3773453,1,1/3/2016,13:20,1/3/2016,13:47,1,-73.97913361,40.78194427,-73.97325897,40.76409912,N,0:27:52
id2529662,2,1/4/2016,17:48,1/4/2016,18:06,1,-73.97337341,40.75229645,-73.93459320000002,40.7647934,N,0:17:35
id2295389,1,1/3/2016,18:05,1/3/2016,18:22,1,-73.98563385,40.75369644,-73.95368958,40.77940369,N,0:17:42
id1832476,2,1/7/2016,22:15,1/7/2016,22:18,6,-73.99616241,40.75358963,-74.00042725,40.74518967,N,0:02:51
id2294173,2,1/4/2016,13:18,1/4/2016,13:37,1,-73.94735718,40.8053894,-73.86646271,40.76985168,N,0:18:50
id1626304,1,1/1/2016,3:44,1/1/2016,3:52,1,-74.00228882,40.73961639,-73.97661591,40.73246384,N,0:07:59
id3724604,2,1/7/2016,21:27,1/7/2016,22:00,1,-73.98193359,40.76527023,-73.96399689,40.7181282,N,0:32:56
id2253207,2,1/7/2016,7:20,1/7/2016,7:53,5,-73.87058258,40.73394012,-73.96639252,40.68066025,N,0:33:33
id2626587,1,1/3/2016,7:18,1/3/2016,7:21,1,-73.94747162,40.79058075,-73.9601593,40.77565002,N,0:03:11
id3014158,2,1/3/2016,17:42,1/3/2016,17:51,2,-73.9675293,40.76887131,-73.96112061,40.76070786,N,0:09:38
id0558538,1,1/4/2016,9:08,1/4/2016,9:12,1,-73.98417664,40.74922943,-73.98901367,40.74468994,N,0:03:38
id2859662,1,1/1/2016,12:08,1/1/2016,12:21,1,-73.96774292,40.7545433,-73.9874115,40.77074432,N,0:12:57
id0757764,2,1/2/2016,2:37,1/2/2016,2:50,1,-73.98597717,40.74689865,-73.98937988,40.7194519,N,0:13:39
id0617160,1,1/4/2016,18:56,1/4/2016,19:04,1,-73.96766663,40.75862122,-73.98064423,40.74930954,N,0:07:27
id1290441,1,1/6/2016,19:58,1/6/2016,20:05,1,-73.95545197,40.78025818,-73.97580719,40.77657318,N,0:06:39
id0788090,2,1/6/2016,23:04,1/6/2016,23:23,6,-73.99526978,40.72498703,-74.00138092,40.68393707,N,0:18:36
id2980405,2,1/3/2016,10:01,1/3/2016,10:11,2,-73.98167419,40.75513839999999,-74.00399017,40.74767685,N,0:09:36
id2811455,1,1/3/2016,11:54,1/3/2016,12:02,1,-73.96964264,40.78542709,-73.95597076,40.77181625,N,0:07:47
id1880711,1,1/5/2016,16:39,1/5/2016,17:08,4,-73.99787140000002,40.71815491,-73.98426819,40.76498032,N,0:28:31
id0372663,2,1/6/2016,17:53,1/6/2016,18:38,1,-73.7820282,40.64491653,-73.91772461,40.83244705,N,0:44:54
id2412408,2,1/4/2016,23:20,1/4/2016,23:28,4,-73.98510742,40.74797821,-73.99916077,40.7609787,N,0:07:20
id3112676,2,1/6/2016,19:43,1/6/2016,19:49,1,-74.00978851,40.72178268,-74.00556946,40.71116638,N,0:06:29
id3336006,2,1/5/2016,12:21,1/5/2016,12:25,1,-73.98743439,40.76059723,-73.98135376,40.75884628,N,0:03:47
id3384440,2,1/6/2016,0:57,1/6/2016,1:13,4,-74.00545502,40.73973846,-73.95787811,40.71405792,N,0:16:39
id2835598,2,1/5/2016,19:48,1/5/2016,20:11,1,-74.00396729,40.75013351,-73.96865845,40.69229889,N,0:23:24
id1864325,1,1/6/2016,8:59,1/6/2016,9:21,1,-74.00283051,40.71833038,-73.98215485,40.75724411,N,0:21:46
id0088150,2,1/6/2016,18:08,1/6/2016,18:13,1,-73.98936462,40.76298141,-74.00283051,40.76052856,N,0:05:09
id2635184,2,1/4/2016,20:10,1/4/2016,20:22,2,-73.97997284,40.75479889,-73.97310638,40.76432037,N,0:11:45
id3972225,2,1/1/2016,3:10,1/1/2016,3:14,3,-73.94915009,40.7243309,-73.95171356,40.71482849,N,0:04:15
id0087087,1,1/7/2016,23:02,1/7/2016,23:31,1,-74.00437164,40.74241638,-73.94169617,40.67531586,N,0:29:27
id3576745,1,1/3/2016,1:02,1/3/2016,1:28,1,-73.99292755,40.74959564,-73.95711517,40.71458817,N,0:26:15
id0339650,2,1/2/2016,17:26,1/2/2016,17:55,1,-73.8633728,40.76951981,-74.0124588,40.71623993,N,0:29:16
id2240803,2,1/6/2016,20:36,1/6/2016,20:42,1,-73.99462891,40.76066971,-73.98303986,40.76586914,N,0:05:26
id1830131,2,1/1/2016,2:43,1/1/2016,3:07,1,-73.97344208,40.64091492,-73.93288422,40.77075577,N,0:24:08
id1737150,2,1/5/2016,20:08,1/5/2016,20:14,1,-73.95709229,40.7861824,-73.96338654,40.77471542,N,0:05:40
id0936001,1,1/3/2016,20:14,1/3/2016,20:31,1,-73.94734955,40.83082581,-73.98632049999998,40.75236893,N,0:17:51
id3291344,1,1/3/2016,9:47,1/3/2016,10:07,1,-73.99624634,40.73217773,-73.9614563,40.77944565,N,0:19:15
id0773243,1,1/7/2016,7:50,1/7/2016,8:03,1,-74.00676727,40.73138046,-73.97901917,40.76095963,N,0:12:26
id0675933,2,1/6/2016,13:34,1/6/2016,13:43,5,-73.96362305,40.77425385,-73.97013855,40.75905228,N,0:08:43
id3000474,1,1/3/2016,17:12,1/3/2016,17:21,1,-73.98389435,40.76542282,-73.96849823,40.78630829,N,0:08:30
id2979880,2,1/7/2016,19:47,1/7/2016,19:59,3,-74.00782776,40.70470428,-73.99299622,40.72448349,N,0:12:30
id0102663,2,1/7/2016,11:56,1/7/2016,12:09,2,-73.98034668,40.77859497,-74.00563049,40.75091553,N,0:12:50
id3006612,2,1/4/2016,13:39,1/4/2016,14:10,1,-73.88553619,40.77149582,-73.97987366,40.78284454,N,0:31:27
id2082262,1,1/6/2016,17:52,1/6/2016,18:06,1,-73.99193573,40.75393295,-73.98717499,40.72933197,N,0:14:36
id3860690,2,1/1/2016,0:21,1/1/2016,0:35,2,-73.9729538,40.76445770000001,-73.92800903,40.76317596,N,0:14:31
id3297838,1,1/6/2016,7:59,1/6/2016,8:23,1,-73.91204834,40.74653244,-73.98345184,40.69365311,N,0:24:30
id3585158,2,1/5/2016,10:27,1/5/2016,10:44,1,-73.99330139,40.73342133,-73.97622681,40.74974823,N,0:16:41
id1197276,2,1/7/2016,15:22,1/7/2016,15:30,1,-73.96635437,40.7648468,-73.96369171,40.77412033,N,0:07:35
id3146977,1,1/4/2016,18:28,1/4/2016,18:38,1,-73.98233032,40.76401901,-73.96161652,40.75995255,N,0:10:08
id0452263,2,1/6/2016,22:51,1/6/2016,22:58,3,-73.98236084,40.77258301,-73.97203064,40.76577759,N,0:07:04
id0370001,1,1/4/2016,15:13,1/4/2016,15:21,1,-73.97218323,40.76473999,-73.98903656,40.74239349,N,0:08:13
id0621732,1,1/7/2016,7:36,1/7/2016,7:54,1,-73.94890594,40.7811203,-73.98374939,40.74411392,Y,0:17:42
id1847300,1,1/7/2016,5:19,1/7/2016,5:23,2,-73.98606873,40.75256729,-73.99036407,40.75954437,N,0:03:29
id1618315,2,1/4/2016,12:53,1/4/2016,13:28,2,-73.97919464,40.7632637,-73.92963409,40.78347397,N,0:35:14
id0808049,2,1/6/2016,10:01,1/6/2016,10:03,1,-73.97924042,40.75262451,-73.97328186,40.75791931,N,0:02:20
id3046737,2,1/1/2016,3:08,1/1/2016,3:17,5,-73.98779297,40.73839951,-73.97786713,40.72550964,N,0:08:42
id3299055,1,1/7/2016,10:23,1/7/2016,10:36,1,-73.97631073,40.75111008,-73.98667145,40.75510788,N,0:13:31
id2674508,2,1/3/2016,23:35,1/3/2016,23:43,5,-73.94913483,40.77722931,-73.92031097,40.80800247,N,0:07:13
id2855741,2,1/7/2016,8:10,1/7/2016,8:20,1,-73.95913696,40.76325226,-73.97376251,40.75484848,N,0:09:30
id2887576,2,1/6/2016,14:43,1/6/2016,14:52,5,-73.99318695,40.74233246,-73.99373627,40.74997329999999,N,0:08:33
id1766232,1,1/5/2016,20:37,1/5/2016,20:45,1,-73.99243927,40.74325562,-73.97475433,40.75552368,N,0:08:00
id3490820,1,1/4/2016,9:09,1/4/2016,9:22,1,-73.77666473,40.64522171,-73.7325058,40.6620903,N,0:12:42
id1577319,1,1/4/2016,18:45,1/4/2016,18:50,1,-73.99134827,40.72372437,-73.97827148,40.72501755,N,0:04:28
id1405423,1,1/2/2016,13:27,1/2/2016,13:41,4,-73.99466705,40.70300293,-73.96121216,40.6994133,N,0:13:44
id0893208,2,1/4/2016,9:35,1/4/2016,9:45,5,-74.00849152,40.73427582,-73.99994659,40.72032547,N,0:10:14
id0404694,2,1/4/2016,6:06,1/4/2016,6:08,1,-73.96597290000003,40.75799942,-73.97283173,40.76028824,N,0:02:08
id1267981,1,1/2/2016,8:55,1/2/2016,9:13,1,-73.97258759,40.78605652,-73.99750519,40.72119522,N,0:18:30
id3656776,2,1/5/2016,22:31,1/5/2016,22:35,1,-73.98330688,40.76161575,-73.98665619,40.75652695,N,0:03:49
id3328372,2,1/5/2016,7:05,1/5/2016,7:11,6,-73.9956131,40.74424744,-73.98684692,40.76052856,N,0:06:08
id3366463,2,1/4/2016,18:35,1/4/2016,19:04,1,-73.96669006,40.75723648,-74.00904846,40.71700668,N,0:29:14
id1729984,1,1/2/2016,12:29,1/2/2016,12:40,2,-73.9751358,40.78996658,-73.97330475,40.76369858,N,0:11:36
id1948706,2,1/4/2016,17:42,1/4/2016,17:46,1,-73.95548248,40.77928925,-73.96482086,40.77426147,N,0:04:24
id0884888,2,1/3/2016,16:24,1/3/2016,16:35,6,-73.97475433,40.78308487,-73.9634552,40.76581955,N,0:11:10
id3437144,2,1/4/2016,13:58,1/4/2016,14:15,3,-74.00401306,40.70776367,-73.99353027,40.7419014,N,0:17:33
id3626914,2,1/4/2016,19:26,1/4/2016,19:34,1,-73.97702789,40.75809097,-73.99047852,40.73682022,N,0:08:52
id3080509,1,1/6/2016,20:45,1/6/2016,20:58,2,-73.98553467,40.74149323,-73.9610672,40.77482986,N,0:12:47
id0215782,2,1/2/2016,15:52,1/2/2016,16:00,6,-73.95142365,40.77865219,-73.96779633,40.76284027,N,0:08:13
id2247349,2,1/2/2016,19:44,1/2/2016,19:59,1,-73.96008301,40.71566391,-73.9927063,40.68981934,N,0:15:05
id1218414,1,1/1/2016,0:51,1/1/2016,1:07,2,-73.97670746,40.76529694,-73.93205261,40.76937103,N,0:16:12
id0357772,2,1/2/2016,11:08,1/2/2016,11:15,3,-73.97707367,40.77978134,-73.96750641,40.76292038,N,0:06:50
id2340413,2,1/5/2016,13:11,1/5/2016,13:42,2,-73.98476409999998,40.7480011,-74.02777863,40.63524628,N,0:30:56
id1785369,2,1/7/2016,22:50,1/7/2016,22:56,1,-73.98988342,40.73857879999999,-74.00470734,40.74716949,N,0:06:25
id1335347,2,1/1/2016,20:53,1/1/2016,21:32,1,-73.98170471,40.75743103,-73.99645996,40.69016266,N,0:39:36
id3068192,2,1/6/2016,10:19,1/6/2016,10:32,1,-73.99787140000002,40.74083328,-74.00762939,40.71404266,N,0:12:24
id1038900,2,1/4/2016,6:10,1/4/2016,6:16,1,-73.95315552,40.77573013,-73.96858215,40.75891876,N,0:05:34
id0093180,2,1/4/2016,6:55,1/4/2016,7:02,1,-73.99456024,40.75030899,-73.98040771,40.76515961,N,0:06:57
id1331606,2,1/3/2016,10:45,1/3/2016,10:48,1,-73.97054291,40.75209808,-73.98173523,40.73818970000001,N,0:02:29
id3261352,1,1/1/2016,20:29,1/1/2016,20:37,1,-73.95764923,40.78535843,-73.98017883,40.77092743,N,0:07:41
id0138675,2,1/6/2016,5:26,1/6/2016,5:37,1,-73.98680115,40.72996902,-73.98291016,40.76535034,N,0:11:37
id0767648,1,1/7/2016,20:27,1/7/2016,20:57,1,-74.00684357,40.71922684,-73.95767212,40.66192245,N,0:30:50
id0527945,1,1/2/2016,19:55,1/2/2016,20:05,1,-73.99091339,40.75602341,-73.98097229,40.75548935,N,0:09:50
id3775801,2,1/7/2016,19:46,1/7/2016,19:55,2,-73.9958725,40.73865128,-73.99281311,40.75344849,N,0:08:47
id0665477,1,1/3/2016,15:00,1/3/2016,15:23,1,-74.00294495,40.73340607,-73.97977448,40.78564072,N,0:22:53
id3445816,1,1/7/2016,13:01,1/7/2016,13:28,2,-73.8708725,40.77371216,-73.96077728,40.7749176,N,0:27:13
id3024565,2,1/5/2016,8:43,1/5/2016,9:05,1,-73.96952057,40.75823975,-73.95232391,40.78977585,N,0:21:08
id1839319,2,1/6/2016,12:33,1/6/2016,12:36,1,-73.96796417,40.76268387,-73.97164154,40.7587204,N,0:02:19
id3969180,1,1/2/2016,22:29,1/2/2016,22:40,2,-73.97364044,40.75089264,-73.99214935,40.74913406,N,0:10:42
id1592517,1,1/2/2016,16:58,1/2/2016,17:05,1,-73.98557281,40.74736404,-73.97433472,40.75947189,N,0:06:32
id1805118,1,1/4/2016,13:17,1/4/2016,13:26,1,-74.00187683,40.74058533,-73.99504852,40.72610092,N,0:08:48
id3228760,2,1/7/2016,14:33,1/7/2016,14:57,1,-73.97874451,40.76206970000001,-73.99172211,40.74892044,N,0:23:32
id0625100,1,1/3/2016,15:38,1/3/2016,15:50,1,-73.99008179,40.73498535,-73.98571777,40.75592041,N,0:11:58
id0322505,1,1/6/2016,6:50,1/6/2016,6:56,1,-73.97781372,40.7524147,-73.97976685,40.76554871,N,0:06:44
id1662384,1,1/3/2016,23:40,1/3/2016,23:41,1,-73.94654846,40.82737732,-73.94654846,40.8273735,N,0:00:24
id2102433,1,1/3/2016,5:14,1/3/2016,5:19,1,-73.97706604,40.76437759,-73.97772979999998,40.75279617,N,0:04:34
id3721002,2,1/2/2016,14:01,1/2/2016,14:20,1,-73.9879837,40.72380066,-73.86173248,40.76837921,N,0:19:12
id1919451,1,1/6/2016,13:19,1/6/2016,13:36,1,-73.98675537,40.74248505,-73.96971893,40.76287079,N,0:16:41
id3501244,2,1/7/2016,20:14,1/7/2016,20:28,1,-73.99900055,40.72010039999999,-74.00258636,40.74536896,N,0:14:03
id3058456,1,1/7/2016,22:32,1/7/2016,22:38,1,-73.98342896,40.73903275,-73.99308014,40.7413826,N,0:06:15
id3628326,2,1/2/2016,11:50,1/2/2016,11:58,2,-73.98679352,40.73968124,-73.99603271,40.72502899,N,0:07:56
id0882962,2,1/3/2016,15:26,1/3/2016,15:29,2,-73.94849396,40.78614807,-73.94332886,40.79519272,N,0:02:45
id1755189,1,1/3/2016,3:21,1/3/2016,3:34,1,-73.99965668,40.72829437,-73.98310089,40.76419067,N,0:13:31
id3008719,1,1/1/2016,6:46,1/1/2016,7:03,1,-73.82479095,40.69026184,-73.71833801,40.70330429,N,0:16:12
id0324066,1,1/2/2016,14:23,1/2/2016,14:30,1,-73.99496459999997,40.74509048,-73.99380493,40.76185608,N,0:07:55
id0983426,1,1/1/2016,4:48,1/1/2016,5:05,3,-73.98192596,40.76854324,-73.9256897,40.76208115,N,0:16:28
id1705813,1,1/1/2016,2:41,1/1/2016,2:56,2,-73.97551727,40.73288727,-74.00127411,40.72920227,N,0:15:15
id2957623,2,1/7/2016,21:41,1/7/2016,21:42,1,-73.93695831,40.76475906,-73.93695831,40.76475906,N,0:00:40
id0904273,2,1/3/2016,12:56,1/3/2016,13:07,2,-73.99140167,40.74998093,-74.01674652,40.7046814,N,0:11:36
id3480240,1,1/2/2016,13:48,1/2/2016,14:00,1,-73.97784424,40.76148987,-73.98139191,40.76810837,N,0:11:18
id0658873,1,1/7/2016,16:23,1/7/2016,16:32,2,-73.95567322,40.77961349,-73.96941376,40.78529358,N,0:09:10
id0522030,1,1/3/2016,16:12,1/3/2016,16:23,1,-73.96619415,40.76226807,-73.98873901,40.75768661,N,0:11:11
id1101164,1,1/5/2016,21:44,1/5/2016,21:57,1,-73.98165131,40.74879837,-73.95350647,40.72483063,N,0:12:43
id1523812,1,1/5/2016,13:07,1/5/2016,13:27,1,-74.00344849,40.70637894,-73.97666168,40.76092148,N,0:19:33
id0372432,1,1/5/2016,18:52,1/5/2016,18:57,1,-73.91856384,40.74337006,-73.93600464,40.74787521,N,0:05:21
id3690170,2,1/6/2016,0:03,1/6/2016,0:22,1,-73.99536133,40.72862625,-73.97311401,40.79113007,N,0:18:39
id2660213,2,1/2/2016,23:14,1/2/2016,23:21,3,-73.97607422,40.78050232,-73.95589447,40.7829628,N,0:07:18
id0059956,1,1/7/2016,10:06,1/7/2016,10:22,1,-73.99008942,40.74068451,-74.00718689,40.71298218,N,0:15:54
id2096641,2,1/4/2016,5:02,1/4/2016,5:14,1,-73.94412994,40.79480743,-73.92163086,40.85103607,N,0:11:39
id1020465,2,1/6/2016,18:35,1/6/2016,18:41,1,-73.97528076,40.79027176,-73.96942139,40.8002739,N,0:05:36
id0047382,2,1/6/2016,11:39,1/6/2016,11:42,1,-73.98042297,40.73754883,-73.98177338,40.74092102,N,0:03:18
id1265282,2,1/3/2016,9:57,1/3/2016,10:03,1,-73.98418427,40.75999069,-73.99265289,40.74196625,N,0:06:13
id2286095,1,1/7/2016,12:32,1/7/2016,12:36,3,-73.98859406,40.77822876,-73.97996521,40.78104019,N,0:04:20
id3252040,2,1/6/2016,16:19,1/6/2016,16:28,2,-74.01454926,40.71410751,-74.00965118,40.71276093,N,0:08:15
id1094406,1,1/6/2016,2:20,1/6/2016,2:22,1,-73.99185181,40.74874878,-73.99504852,40.75198746,N,0:02:27
id0624728,1,1/7/2016,10:48,1/7/2016,11:00,1,-74.00720215,40.73698425,-73.99502563,40.75000381,N,0:11:15
id2072681,2,1/4/2016,18:50,1/4/2016,18:57,1,-73.98931122,40.74198151,-74.00706482,40.74156189,N,0:07:31
id1043337,1,1/1/2016,0:08,1/1/2016,0:19,4,-73.98776245,40.75037384,-74.00421906,40.74242020000001,N,0:11:25
id0485311,1,1/5/2016,22:56,1/5/2016,23:20,1,-73.86305237,40.77008057,-73.94776154,40.82771683,N,0:23:36
id2814260,1,1/7/2016,12:55,1/7/2016,12:59,1,-73.95503235,40.81201553,-73.96383667,40.80387878,N,0:04:35
id0722954,2,1/7/2016,21:14,1/7/2016,21:18,1,-73.97641754,40.78068924,-73.98834229,40.76411819,N,0:04:11
id0821493,2,1/7/2016,23:48,1/8/2016,0:12,3,-73.80730438,40.65729904,-73.79012299,40.84652328,N,0:23:38
id2333162,1,1/5/2016,18:08,1/5/2016,18:17,1,-73.99263,40.75514221,-73.9807663,40.75982285,N,0:08:33
id3476475,1,1/3/2016,16:45,1/3/2016,17:16,1,-73.98193359,40.76992035,-73.91688538,40.75800323,N,0:31:22
id3566217,2,1/5/2016,20:09,1/5/2016,20:13,1,-73.96584320000002,40.76531982,-73.95075989,40.76903152,N,0:04:28
id0910648,2,1/2/2016,18:07,1/2/2016,18:24,1,-74.00524139,40.74055862,-73.9779129,40.76472092,N,0:17:24
id2622964,1,1/3/2016,18:42,1/3/2016,18:54,4,-73.98550415,40.74728775,-73.98320770000002,40.77114868,N,0:12:24
id2668319,1,1/3/2016,22:49,1/3/2016,22:58,1,-73.99469757,40.75032806,-73.98468018,40.77915955,N,0:08:43
id1773139,1,1/7/2016,19:59,1/7/2016,20:16,3,-73.9889679,40.75045395,-73.97393799,40.78292465,N,0:16:48
id3902508,2,1/3/2016,3:21,1/3/2016,3:34,1,-73.99088287,40.75595856,-73.95359802,40.74451065,N,0:13:58
id3464129,1,1/7/2016,19:03,1/7/2016,19:21,1,-73.98403931,40.76989365,-73.99211884,40.73799133,N,0:17:21
id0154061,2,1/2/2016,11:50,1/2/2016,12:05,1,-73.98886108,40.74092102,-74.01396179,40.71386337,N,0:15:19
id3318658,1,1/3/2016,19:42,1/3/2016,19:48,3,-73.94037628,40.7999649,-73.92396545,40.80761719,N,0:05:53
id0988391,2,1/4/2016,14:40,1/4/2016,14:50,4,-73.97460938,40.75947189,-73.98863983,40.7541008,N,0:09:14
id3552544,2,1/2/2016,22:11,1/2/2016,22:16,1,-73.96761322,40.76877213,-73.95225525,40.77309418,N,0:04:38
id1801337,2,1/2/2016,15:56,1/2/2016,16:00,3,-73.98104858,40.78172684,-73.98786163,40.77542877,N,0:04:21
id2399809,2,1/7/2016,18:35,1/7/2016,18:39,1,-73.96028137,40.76219177,-73.96715546,40.76282120000001,N,0:03:43
id2757014,2,1/6/2016,15:51,1/6/2016,16:06,2,-73.99176025,40.74995422,-73.97443390000002,40.75727844,N,0:14:26
id0181537,2,1/2/2016,14:44,1/2/2016,14:53,6,-73.95995331,40.77354813,-73.97544861,40.75217056,N,0:08:30
id2901377,1,1/4/2016,22:10,1/4/2016,22:46,2,-73.79016876,40.64390564,-73.99603271,40.73445892,N,0:36:05
id2886842,2,1/5/2016,8:54,1/5/2016,9:04,3,-73.97885132,40.76229858,-73.98879242,40.75894165,N,0:09:59
id1942096,1,1/5/2016,19:04,1/5/2016,19:11,1,-73.93663025,40.74513245,-73.9322052,40.76207733,N,0:07:40
id1734047,2,1/1/2016,11:31,1/1/2016,11:43,2,-73.98529816,40.76076889,-73.9654007,40.76181029999999,N,0:12:10
id2906014,1,1/4/2016,23:35,1/4/2016,23:41,1,-74.00265503,40.73391724,-73.99286652,40.72764969,N,0:05:48
id3280101,2,1/1/2016,21:42,1/1/2016,21:50,1,-73.93341064,40.76334,-73.91419983,40.77692032,N,0:07:57
id2057980,2,1/3/2016,0:37,1/3/2016,0:42,4,-74.00222015,40.72648621,-73.99607849,40.72354126,N,0:05:21
id0188482,1,1/5/2016,17:04,1/5/2016,17:32,1,-73.97927094,40.75538635,-74.00436401,40.7532959,N,0:27:36
id1172937,1,1/7/2016,19:06,1/7/2016,19:17,1,-73.99226379,40.7545929,-74.00046539,40.73722076,N,0:10:54
id1751958,1,1/6/2016,12:49,1/6/2016,13:13,1,-73.99442291,40.75116729999999,-73.96896362,40.76456451,N,0:23:56
id2807117,1,1/4/2016,14:32,1/4/2016,14:41,1,-73.95459747,40.78077316,-73.95134735,40.77026367,N,0:09:43
id0409013,1,1/4/2016,22:08,1/4/2016,22:18,1,-73.99111176,40.734478,-73.97394562,40.76424789,N,0:10:33
id0657343,1,1/2/2016,17:41,1/2/2016,17:50,1,-73.96092224,40.77397919,-73.97246552,40.79575348,N,0:09:48
id1227892,1,1/2/2016,13:14,1/2/2016,13:25,1,-73.97157288,40.79525375,-73.98620605,40.76732254,N,0:11:15
id0928436,2,1/7/2016,20:32,1/7/2016,20:46,3,-73.99227905,40.74514008,-74.00383759,40.71585083,N,0:14:11
id3113935,2,1/2/2016,11:33,1/2/2016,11:50,1,-73.94490051,40.77338028,-73.9940567,40.75482941,N,0:17:00
id2577190,2,1/3/2016,9:03,1/3/2016,9:07,1,-73.9549942,40.76739502,-73.96350861,40.76867676,N,0:03:42
id3657004,1,1/2/2016,19:07,1/2/2016,19:19,1,-74.00299072,40.73328018,-74.01154327,40.70430374,N,0:12:31
id0426827,1,1/6/2016,21:27,1/6/2016,21:44,1,-73.99313354,40.74238968,-73.95571899,40.82045364,N,0:17:20
id1623004,1,1/4/2016,16:42,1/4/2016,16:49,2,-73.9941864,40.75904465,-73.99093628,40.75035095,N,0:06:32
id3522967,1,1/3/2016,12:26,1/3/2016,12:41,1,-73.98035431,40.78227234,-74.00554657,40.73829651,N,0:15:07
id1629735,1,1/3/2016,11:26,1/3/2016,11:31,1,-73.97839355,40.78582001,-73.98233032,40.77539063,N,0:04:58
id1090216,1,1/7/2016,1:06,1/7/2016,1:11,1,-73.97073364,40.75534821,-73.98789978,40.75750351,N,0:04:45
id2118198,1,1/1/2016,11:31,1/1/2016,11:35,1,-73.96595764,40.75844193,-73.98121643,40.73724365,N,0:03:46
id0591706,2,1/5/2016,9:52,1/5/2016,10:07,2,-73.96759033,40.78770065,-73.96914673,40.76374054,N,0:15:42
id1584644,2,1/6/2016,23:47,1/6/2016,23:53,1,-73.98879242,40.77407837,-73.99420166,40.75648117,N,0:06:27
id3869742,2,1/6/2016,20:38,1/6/2016,20:44,1,-74.00826263,40.72396851,-74.01763916,40.71036148,N,0:05:50
id2344796,2,1/4/2016,3:13,1/4/2016,3:26,1,-74.00669861,40.7440033,-73.99499512,40.72061539,N,0:12:28
id1213815,2,1/5/2016,6:28,1/5/2016,6:31,1,-73.99329376,40.7575531,-74.00458527,40.74197769,N,0:03:00
id3671690,2,1/6/2016,7:40,1/6/2016,7:50,6,-73.99726868,40.74226761,-73.98960114,40.73931885,N,0:10:00
id3926081,1,1/2/2016,10:43,1/2/2016,10:48,1,-73.97951508,40.7639122,-73.98300934,40.77162933,N,0:04:20
id3688179,1,1/6/2016,6:51,1/6/2016,7:00,1,-73.95010376,40.7854805,-73.95439148,40.76379776,N,0:09:00
id3638149,2,1/3/2016,5:08,1/3/2016,5:24,3,-73.99101257,40.73365784,-73.86208344,40.76747513,N,0:16:30
id2837084,2,1/7/2016,18:10,1/7/2016,18:15,1,-73.98796082,40.73207092,-73.98654175,40.7403183,N,0:05:00
id1329204,1,1/3/2016,2:25,1/3/2016,2:32,1,-74.00258636,40.73966217,-73.99082947,40.75754929,N,0:06:44
id1625821,2,1/6/2016,20:17,1/6/2016,20:22,2,-73.98735046,40.73845673,-73.97816467,40.75143051,N,0:05:09
